nace_r1,currency,geo\time	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
E,NAC,MT	: 	1428.9 	1341.8 	1329.5 	1313.5 	1494.5 	1347.5 	: 	: 	: 	: 	: 	: 	: 
E,NAC,NL	: 	: 	: 	5250.0 	5411.0 	5151.0 	4874.0 	4621.0 	4463.0 	4300.0 	4042.1 	3906.5 	3621.7 	: 
E,NAC,PL	: 	4909.8 	4539.7 	4322.5 	4122.8 	3918.1 	3801.5 	3650.2 	3363.9 	3132.3 	2758.2 	2412.4 	2069.1 	: 
E,NAC,PT	3350.0 	3241.9 	3038.6 	2858.3 	2694.6 	2453.0 	2233.1 	2032.9 	1851.0 	1846.3 	1791.8 	1738.9 	1687.5 	: 
E,NAC,RO	: 	2867.0 	2430.0 	2092.0 	1694.4 	1453.4 	1208.4 	995.7 	676.1 	462.6 	335.2 	199.1 	86.9 	: 
E,NAC,SE	: 	51691.0 	49601.0 	47669.0 	46936.0 	44214.0 	42169.0 	40735.0 	38929.0 	35000.0 	34067.0 	32637.0 	31155.0 	28928.0 
E,NAC,SI	: 	2464.0 	2330.1 	2228.6 	2022.8 	1828.0 	1702.9 	1529.2 	1335.9 	1270.9 	1133.6 	1029.9 	920.7 	815.1 
E,NAC,SK	: 	1419.7 	1347.1 	1063.4 	914.2 	871.1 	915.8 b	661.9 	571.4 	594.1 	609.4 	615.0 	501.5 	: 
E,NAC,UK	: 	3527.0 	3442.0 	3420.0 	3200.3 	2997.1 	3057.3 	2991.0 	2883.0 	2819.0 	2620.0 	2570.0 	2360.0 	: 
E,PPS,AT	5872.0 	5858.0 	5847.7 	5746.7 	5734.4 	5548.1 	5452.7 	5392.2 	5678.3 	5419.4 	5239.8 	5080.4 	5033.6 	: 
E,PPS,BE	: 	: 	: 	: 	: 	6478.7 	6722.1 	6256.6 	5969.4 	5164.2 	: 	: 	: 	: 
E,PPS,BG	: 	1265.4 	1184.9 	1161.1 	1166.5 	1105.1 	1005.0 	966.1 	884.7 	: 	: 	: 	: 	: 
E,PPS,CY	4323.6 	4109.1 	3786.1 	3432.5 	3245.7 	3149.8 	2910.5 	2883.2 	2824.2 	2688.1 	2647.2 	2579.2 	2347.6 	: 
E,PPS,CZ	: 	2422.3 	2249.7 	2111.2 	1898.3 	1813.3 	1686.6 	1606.7 	1479.3 	1397.7 	1246.8 	1203.3 	1131.1 	997.1 
E,PPS,DE	: 	5708.2 	5645.9 	5326.2 	5178.2 	4918.0 	4561.6 	4586.5 	4346.8 	3962.7 	3844.5 	3665.2 	3409.0 	: 
E,PPS,DK	: 	3946.0 	4009.7 	3775.5 	3621.6 	3535.5 	3597.4 	3359.8 	3369.9 b	3196.9 	3021.8 	2829.0 	: 	: 
E,PPS,EE	1717.6 	1521.0 	1349.3 	1334.0 	1196.4 	1149.6 	1082.4 	974.6 	912.0 	877.5 	874.9 	814.4 	683.8 	: 
E,PPS,EL	: 	: 	: 	: 	: 	4036.0 	3883.7 	3474.6 	3134.0 	2855.8 	2659.9 	2555.7 	2419.6 	2322.8 
E,PPS,ES	: 	4577.7 	4659.8 	4604.1 	4392.3 	4280.9 	4144.4 	3830.3 b	4125.1 	4016.0 	3945.4 	3844.2 	3880.4 	: 
E,PPS,FI	4220.8 	4061.7 	3849.1 	3690.6 	3531.2 	3434.9 	3338.3 	2777.9 	2837.6 	: 	: 	: 	2516.8 	: 
E,PPS,FR	4498.2 	4455.9 	4375.6 	4382.4 	4200.5 	4056.5 	4278.1 	4276.4 	4221.5 	4017.2 	3940.7 	3881.0 	3795.9 	: 
E,PPS,HU	: 	2396.2 	2258.0 	2125.8 	2018.0 	1888.0 	1792.3 	1607.5 	1545.1 	1430.5 	1409.0 	1231.5 	1187.2 	: 
E,PPS,IE	: 	: 	4931.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
E,PPS,IT	: 	: 	: 	: 	: 	: 	3872.7 	3808.2 	: 	: 	: 	: 	: 	: 
E,PPS,LT	: 	1553.1 	1432.8 	1338.2 	1237.7 	1190.7 	1102.0 	1023.1 	958.0 	911.7 	873.5 	835.4 	773.6 	: 
E,PPS,LU	6598.0 	6511.3 	6596.7 	6489.0 	6673.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
E,PPS,LV	1717.9 	1642.2 	1405.7 	1253.3 	1144.9 	1100.4 	1102.8 	971.3 	916.1 	843.7 	753.3 	687.3 	: 	: 
E,PPS,MT	: 	1893.3 	1794.2 	1817.2 	1799.6 	2091.2 	1897.4 	: 	: 	: 	: 	: 	: 	: 
E,PPS,NL	: 	: 	: 	5010.1 	5097.6 	4778.6 	4738.3 	4487.9 	4462.9 	4187.5 	3927.9 	3766.5 	3470.1 	: 
E,PPS,PL	: 	2102.1 	1865.8 	1757.4 	1710.6 	1636.3 	1611.2 	1534.4 	1450.4 	1429.3 	1314.7 	1252.7 	1193.0 	: 
E,PPS,PT	3805.4 	3783.1 	3576.8 	3356.5 	3084.0 	2850.9 	2587.1 	2409.8 	2230.8 	2215.6 	2120.0 	2127.0 	2079.7 	: 
E,PPS,RO	: 	1348.3 	1195.8 	1060.0 	965.3 	891.3 	899.7 	917.3 	798.6 	747.0 	777.4 	706.4 	737.4 	: 
E,PPS,SE	: 	4833.8 	4523.8 	4308.6 	4236.3 	3922.9 	3780.8 	3672.2 	3613.6 	3144.7 	3007.3 	2866.5 	2712.7 	2463.4 
E,PPS,SI	: 	3123.6 	3038.9 	2929.1 	2684.9 	2456.4 	2426.6 	2274.2 	2127.0 	2112.7 	1970.4 	1883.2 	1766.6 	1677.4 
E,PPS,SK	: 	2003.1 	1878.2 	1497.0 	1253.3 	1247.7 	1444.0 	1060.4 	910.7 	1001.4 	1108.4 	1167.8 	961.6 	: 
E,PPS,UK	: 	4523.1 	4565.2 	4552.0 	4346.7 	4016.8 	4153.2 	4118.5 	3943.4 	3703.5 	3450.6 	3449.8 	3126.1 	: 
F,EUR,AT	3746.0 	3652.0 	3572.0 	3627.0 	3576.0 	3460.0 	3341.0 	3187.0 	3041.0 	2970.0 	2871.3 	2850.8 	2863.8 	: 
F,EUR,BE	3782.3 	3643.1 	3555.4 	3467.2 	3455.2 	3559.8 	3304.4 	3149.7 	2995.0 	2683.2 	: 	: 	: 	: 
F,EUR,BG	: 	228.6 	197.3 	185.6 	179.2 	167.8 	157.0 	158.6 	150.7 	: 	: 	: 	: 	: 
F,EUR,CY	2778.0 	2642.5 	2514.8 	2406.3 	2217.1 	2114.4 	1978.1 	1884.0 	1808.6 	1705.5 	1653.2 	1568.4 	1445.5 	: 
F,EUR,CZ	: 	1036.7 	966.3 	854.5 	778.4 	707.2 b	735.7 	608.5 	538.3 	505.3 	464.8 	429.9 	426.6 	361.9 
F,EUR,DE	: 	2980.0 	2980.0 	3007.0 	3022.0 	2985.0 	2912.0 	2847.0 	2788.0 	2723.0 	2706.0 	2699.0 	2673.0 	: 
F,EUR,DK	: 	4340.6 	4230.0 	4086.3 	3974.2 	3868.3 	3780.0 	3657.8 	3482.4 b	3268.6 	3138.6 	2993.6 	: 	: 
F,EUR,EE	1221.9 	1129.4 	874.2 	737.3 	651.3 	583.3 	516.2 	455.4 	385.5 	331.4 	347.2 	307.8 	272.0 	: 
F,EUR,EL	: 	: 	: 	: 	: 	1161.0 	1132.7 	1111.3 	1103.6 	1118.9 	1081.3 	1134.1 	1126.5 	1114.6 
F,EUR,ES	: 	2216.6 	2104.8 	2034.1 	1974.7 	1880.3 	1781.2 b	1719.8 	1718.4 	1718.3 	1701.8 	1737.1 	1841.8 	: 
F,EUR,FI	3591.0 	3381.0 	3261.0 	3213.0 	3013.0 	2977.0 	2919.0 	2868.0 	2837.6 	2750.9 	2622.8 	2558.5 	2545.6 	: 
F,EUR,FR	3933.7 	3766.6 	3673.0 	3441.5 	3381.0 	3208.6 	3144.7 	3063.5 	2961.5 	2890.6 	2818.9 	2794.0 	3480.5 	: 
F,EUR,HU	: 	771.9 	660.7 	636.8 	614.8 	562.1 	546.8 	461.9 	395.3 	340.5 	324.4 	314.4 	287.8 	: 
F,EUR,IS	: 	: 	5414.5 	5270.8 	4435.7 	4343.9 	4288.1 	3851.5 	: 	3599.8 	: 	: 	: 	: 
F,EUR,IT	: 	: 	: 	: 	: 	: 	2469.0 	2419.0 	: 	: 	: 	: 	: 	: 
F,EUR,LT	: 	894.1 	702.0 	542.7 	453.2 	426.9 	424.9 	381.6 	327.2 	317.3 	336.3 	282.4 	191.0 	: 
F,EUR,LU	3169.0 	3084.0 	2933.0 	2882.0 	2834.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F,EUR,LV	787.1 	672.6 	508.8 	381.4 	330.1 	301.3 	295.4 	294.4 	288.7 	273.5 	248.0 	213.8 	: 	: 
F,EUR,MT	: 	1012.6 	1037.8 	1042.1 	826.5 	879.2 	774.5 	: 	: 	: 	: 	: 	: 	: 
F,EUR,NL	: 	: 	: 	4045.0 	3996.0 	3761.0 	3602.0 	3369.0 	3156.0 	3031.0 	2882.0 	2761.0 b	2714.0 	: 
F,EUR,PL	: 	952.5 	809.5 	716.2 	599.7 	596.1 	673.0 	691.8 	603.7 	570.4 	526.8 	471.1 	400.2 	: 
F,EUR,PT	1442.5 	1393.2 	1329.3 	1262.8 	1213.4 	1165.7 	1119.9 	1075.8 	1035.2 	964.3 	889.1 	837.6 	788.2 	: 
F,EUR,RO	: 	466.2 	354.2 	301.9 	223.7 	195.2 	201.7 	196.0 	176.4 	160.4 	173.8 	140.1 	152.6 	: 
F,EUR,SE	: 	4102.2 	3981.2 	3935.3 	3891.1 	3917.6 	3726.4 	3540.1 	3656.2 	3321.4 	3133.2 	3113.2 	3061.8 	2687.4 
F,EUR,SI	: 	1693.0 	1573.5 	1473.9 	1394.8 	1281.4 	1227.4 	1166.0 	1130.2 	1186.4 	1125.0 	1030.4 	972.2 	924.2 
F,EUR,SK	: 	827.7 	710.1 	621.3 	549.9 	501.3 	443.0 	410.2 	434.4 	403.3 	450.9 	455.7 	341.6 	: 
F,EUR,UK	: 	4518.2 	4396.2 	4143.0 	4090.8 	3872.3 	4094.4 	3965.5 	3836.1 	3357.9 	3069.0 	2849.9 	2347.0 	: 
F,NAC,AT	3746.0 	3652.0 	3572.0 	3627.0 	3576.0 	3460.0 	3341.0 	3187.0 	3041.0 	2970.0 	2891.0 	2864.0 	2796.0 	: 
F,NAC,BE	3782.3 	3643.1 	3555.4 	3467.2 	3455.2 	3559.8 	3304.4 	3149.7 	2995.0 	2683.2 	: 	: 	: 	: 
F,NAC,BG	: 	447.0 	385.8 	363.0 	350.0 	327.0 	306.0 	308.9 	294.1 	: 	: 	: 	: 	: 
F,NAC,CY	2778.0 	2630.5 	2474.1 	2371.5 	2204.1 	2110.1 	1944.4 	1853.8 	1773.5 	1686.8 	1636.4 	1560.8 	1461.9 	: 
F,NAC,CZ	: 	28784.0 	27387.0 	25449.0 	24824.0 	22520.0 b	22661.0 	20730.4 	19162.1 	18637.9 	16755.3 	15448.2 	14698.1 	12558.0 
F,NAC,DE	: 	2980.0 	2980.0 	3007.0 	3022.0 	2985.0 	2912.0 	2847.0 	2788.0 	2723.0 	2724.4 	2710.8 	2609.7 	: 
F,NAC,DK	: 	32339.8 	31552.0 	30450.0 	29568.0 	28744.0 	28087.0 	27258.0 	25957.0 b	24304.0 	23537.0 	22403.0 	: 	: 
F,NAC,EE	1221.9 	1129.4 	874.2 	737.3 	651.3 	583.3 	516.2 	455.4 	385.5 	331.4 	349.5 	309.1 	265.6 	: 
F,NAC,EL	: 	: 	: 	: 	: 	1161.0 	1132.7 	1111.3 	1090.3 	1069.7 	1049.5 	1029.6 	1010.2 	991.1 
F,NAC,ES	: 	2216.6 	2104.8 	2034.1 	1974.7 	1880.3 	1781.2 b	1719.8 	1718.4 	1718.3 	1710.0 	1731.9 	1779.4 	: 
F,NAC,FI	3591.0 	3381.0 	3261.0 	3213.0 	3013.0 	2977.0 	2919.0 	2868.0 	2837.6 	2750.9 	2639.0 	2530.5 	2495.3 	: 
F,NAC,FR	3933.7 	3766.6 	3673.0 	3441.5 	3381.0 	3208.6 	3144.7 	3063.5 	2961.5 	2890.6 	2836.9 	2816.6 	3445.1 	: 
F,NAC,HU	: 	194013.0 	174606.0 	157966.0 	154712.0 	142549.0 	132846.0 	118512.0 	102794.0 	86064.0 	78041.0 	66551.0 	55757.0 	: 
F,NAC,IS	: 	: 	475178.0 	412332.0 	386526.0 	376398.0 	369549.0 	336699.0 	: 	277831.0 	: 	: 	: 	: 
F,NAC,IT	: 	: 	: 	: 	: 	: 	2469.0 	2419.0 	: 	: 	: 	: 	: 	: 
F,NAC,LT	: 	3087.0 	2424.0 	1874.0 	1565.0 	1474.0 	1470.0 	1367.0 	1209.0 	1353.0 	1508.0 	1281.0 	970.0 	: 
F,NAC,LU	3169.0 	3084.0 	2933.0 	2882.0 	2834.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F,NAC,LV	553.1 	470.9 	354.2 	265.5 	219.6 	193.1 	171.6 	164.9 	161.4 	171.1 	163.7 	141.0 	: 	: 
F,NAC,MT	: 	1012.6 	1037.8 	1043.6 	824.0 	872.6 	737.7 	: 	: 	: 	: 	: 	: 	: 
F,NAC,NL	: 	: 	: 	4045.0 	3996.0 	3761.0 	3602.0 	3369.0 	3156.0 	3031.0 	2902.9 	2769.9 	2635.2 	: 
F,NAC,PL	: 	3603.9 	3153.7 	2881.2 	2714.9 	2622.6 	2596.1 	2540.2 	2420.0 	2411.3 	2063.1 	1750.3 	1369.8 	: 
F,NAC,PT	1442.5 	1393.2 	1329.3 	1262.8 	1213.4 	1165.7 	1119.9 	1075.8 	1035.2 	964.3 	894.5 	829.7 	769.7 	: 
F,NAC,RO	: 	1555.0 	1249.0 	1093.0 	906.1 	732.9 	630.7 	509.6 	351.4 	262.2 	173.5 	113.6 	59.9 	: 
F,NAC,SE	: 	37946.0 	36844.0 	36528.0 	35504.0 	35745.0 	34138.0 	32764.0 	30877.0 	29253.0 	27935.0 	26933.0 	26070.0 	25079.0 
F,NAC,SI	: 	1693.0 	1573.2 	1473.4 	1391.5 	1250.4 	1157.4 	1060.7 	974.5 	962.8 	872.9 	778.2 	696.9 	597.3 
F,NAC,SK	: 	928.0 	877.6 	796.0 	730.5 	690.4 	627.8 	589.5 	614.3 	590.7 	591.8 	576.5 	441.3 	: 
F,NAC,UK	: 	3092.0 	2997.0 	2833.0 	2776.3 	2679.6 	2574.7 	2466.0 	2338.0 	2212.0 	2076.0 	1973.0 	1910.0 	: 
F,PPS,AT	3552.4 	3560.8 	3503.5 	3534.6 	3461.5 	3349.0 	3230.0 	3041.6 	2986.4 	2833.2 	2726.9 	2660.5 	2558.9 	: 
F,PPS,BE	3425.4 	3390.9 	3300.9 	3254.7 	3236.6 	3341.0 	3255.8 	3053.1 	2937.3 	2513.3 	: 	: 	: 	: 
F,PPS,BG	: 	501.4 	439.5 	428.8 	426.6 	412.0 	384.4 	387.2 	390.0 	: 	: 	: 	: 	: 
F,PPS,CY	3129.0 	2994.0 	2784.3 	2660.1 	2430.0 	2325.2 	2220.0 	2119.4 	2054.3 	1952.4 	1896.8 	1810.5 	1672.8 	: 
F,PPS,CZ	: 	1661.3 	1575.3 	1468.2 	1404.9 	1296.4 	1289.4 	1217.2 	1120.1 	1088.8 	979.3 	968.5 	972.3 	869.3 
F,PPS,DE	: 	2930.3 	2903.8 	2908.3 	2884.5 	2811.8 	2731.0 	2661.6 	2616.9 	2538.4 	2488.2 	2463.2 	2340.7 	: 
F,PPS,DK	: 	3161.5 	3056.6 	2907.9 	2847.2 	2740.9 	2824.3 	2705.9 	2674.3 b	2486.6 	2425.0 	2275.4 	: 	: 
F,PPS,EE	1572.4 	1539.6 	1275.8 	1138.9 	1033.0 	940.1 	848.4 	745.9 	673.5 	582.7 	641.3 	605.6 	547.0 	: 
F,PPS,EL	: 	: 	: 	: 	: 	1351.7 	1412.5 	1350.3 	1301.5 	1267.3 	1261.3 	1295.1 	1310.2 	1344.0 
F,PPS,ES	: 	2387.1 	2293.3 	2229.9 	2170.6 	2127.6 	2105.1 b	2014.7 	2021.5 	1997.8 	1989.3 	1998.1 	2027.3 	: 
F,PPS,FI	2959.7 	2827.4 	2657.0 	2596.4 	2433.5 	2351.3 	2355.4 	2298.6 	2348.3 	2249.7 	2132.8 	2046.6 	1987.0 	: 
F,PPS,FR	3513.9 	3485.7 	3383.7 	3176.9 	3074.4 	2917.0 	3039.0 	2943.8 	2798.5 	2645.2 	2545.7 	2495.0 	2968.5 	: 
F,PPS,HU	: 	1157.1 	1089.5 	1004.1 	991.4 	964.6 	951.9 	872.3 	804.0 	723.5 	709.8 	677.3 	648.2 	: 
F,PPS,IS	: 	: 	3742.2 	3433.2 	3217.0 	3136.5 	3186.3 	3011.5 	: 	2841.4 	: 	: 	: 	: 
F,PPS,IT	: 	: 	: 	: 	: 	: 	2404.3 	2425.5 	: 	: 	: 	: 	: 	: 
F,PPS,LT	: 	1489.9 	1224.2 	988.5 	847.0 	815.9 	784.5 	705.3 	621.7 	677.8 	738.0 	653.3 	522.9 	: 
F,PPS,LU	2697.3 	2687.1 	2633.8 	2579.5 	2750.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F,PPS,LV	1053.2 	1009.9 	837.4 	668.4 	588.0 	554.1 	518.5 	499.0 	491.0 	524.6 	503.6 	447.2 	: 	: 
F,PPS,MT	: 	1341.8 	1387.7 	1426.4 	1128.9 	1221.0 	1038.7 	: 	: 	: 	: 	: 	: 	: 
F,PPS,NL	: 	: 	: 	3860.1 	3764.6 	3489.1 	3501.7 	3272.0 	3155.9 	2951.7 	2820.9 	2670.6 	2524.9 	: 
F,PPS,PL	: 	1543.0 	1296.1 	1171.4 	1126.5 	1095.3 	1100.3 	1067.8 	1043.4 	1100.3 	983.4 	908.9 	789.8 	: 
F,PPS,PT	1638.6 	1625.7 	1564.7 	1482.9 	1388.7 	1354.8 	1297.4 	1275.3 	1247.5 	1157.2 	1058.3 	1014.9 	948.5 	: 
F,PPS,RO	: 	731.3 	614.7 	553.8 	516.2 	449.5 	469.6 	469.4 	415.1 	423.5 	402.5 	403.1 	508.1 	: 
F,PPS,SE	: 	3548.5 	3360.3 	3301.6 	3204.5 	3171.5 	3060.8 	2953.6 	2866.2 	2628.3 	2466.0 	2365.6 	2269.9 	2135.6 
F,PPS,SI	: 	2146.2 	2051.8 	1936.6 	1847.0 	1680.2 	1649.2 	1577.4 	1551.5 	1600.5 	1517.3 	1422.9 	1337.2 	1229.3 
F,PPS,SK	: 	1309.3 	1223.6 	1120.7 	1001.5 	988.8 	989.9 	944.5 	979.1 	995.7 	1076.4 	1094.7 	846.2 	: 
F,PPS,UK	: 	3965.3 	3975.0 	3770.7 	3770.8 	3591.3 	3497.6 	3395.6 	3197.9 	2906.0 	2734.2 	2648.4 	2530.0 	: 
G,EUR,AT	3234.0 	3225.0 	3169.0 	3121.0 	3085.0 	3070.0 	2946.0 	2938.0 	2926.0 	2853.0 	2781.0 	2793.1 	2848.4 	: 
G,EUR,BE	3856.1 	3686.6 	3582.9 	3484.2 	3431.1 	3673.6 	3587.8 	3428.9 	3270.0 	3197.2 	3080.1 	3035.8 	2987.5 	: 
G,EUR,BG	: 	220.4 	186.1 	168.7 	159.2 	139.6 	125.7 	123.6 	117.3 	: 	: 	: 	: 	: 
G,EUR,CY	1818.6 	1733.7 	1684.7 	1582.8 	1486.6 	1403.9 	1340.2 	1286.7 	1242.3 	1186.9 	1142.1 	1101.4 	1030.2 	: 
G,EUR,CZ	: 	1124.0 	984.8 	964.0 	868.7 	742.9 	767.9 	669.6 	589.3 	489.0 	477.8 	435.0 	457.4 	368.2 
G,EUR,DE	: 	3253.0 	3240.0 	3211.0 	3195.0 	3149.0 	3024.0 	2941.0 	2817.0 	2739.0 	2666.0 	2624.0 	2573.0 	: 
G,EUR,DK	: 	4173.9 	3975.5 	3922.7 	3744.1 	3750.8 	3554.8 	3606.6 	3448.2 b	3256.0 	3047.6 	2884.7 	: 	: 
G,EUR,EE	1073.7 	953.5 	793.4 	643.6 	601.7 	588.1 	515.6 	466.2 	375.5 	370.5 	304.5 	262.1 	234.5 	: 
G,EUR,EL	: 	: 	: 	: 	: 	1407.2 	1344.2 	1288.2 	1249.7 	1237.7 	1168.3 	1197.1 	1161.6 	1122.6 
G,EUR,ES	: 	1921.2 	1883.8 	1827.8 	1768.7 	1706.6 	1651.9 	1589.4 b	1734.8 	1698.7 	1680.6 	1686.7 	1756.1 	: 
G,EUR,FI	3458.0 	3274.0 	3209.0 	3170.0 	2992.0 	2908.0 	2849.0 	3040.0 	3007.7 	: 	: 	: 	: 	: 
G,EUR,FR	3419.9 	3322.9 	3244.0 	3314.3 	3224.0 	3091.9 	3035.3 	2986.0 	2908.0 	2867.2 	2782.7 	2734.0 	3272.1 	: 
G,EUR,HU	: 	876.8 	818.1 	747.9 	688.9 	659.0 	612.2 	518.5 	431.8 	398.7 	382.8 	370.8 	350.1 	: 
G,EUR,IS	: 	: 	4237.7 	4813.7 	3808.2 	3552.6 	3196.6 	3049.0 	: 	2934.3 	: 	: 	: 	: 
G,EUR,IT	: 	: 	: 	: 	: 	: 	2667.0 	2620.0 	: 	: 	: 	: 	: 	: 
G,EUR,LT	: 	715.4 	590.2 	499.0 	428.6 	435.6 	429.3 	383.8 	336.1 	302.1 	266.9 	202.2 	133.5 	: 
G,EUR,LU	3205.0 	3117.0 	3033.0 	2935.0 	2862.0 	2712.0 	2645.0 	2620.0 	2440.0 	2420.0 	2331.8 	2303.0 	2285.0 	: 
G,EUR,LV	704.2 	583.0 	438.7 	351.8 	315.9 	275.5 	261.5 	256.0 	245.8 	204.7 	180.2 	161.0 	: 	: 
G,EUR,MT	: 	1088.6 	1072.4 	1046.2 	1225.2 	947.4 	976.9 	: 	: 	: 	: 	: 	: 	: 
G,EUR,NL	: 	: 	: 	3529.0 	3443.0 	3347.0 	3128.0 	2903.0 	2692.0 	2580.0 	2472.0 	2396.0 b	2461.0 	: 
G,EUR,PL	: 	873.6 	774.3 	716.5 	609.5 	622.1 	692.1 	701.2 	619.4 	581.9 	511.8 	465.2 	398.7 	: 
G,EUR,PT	1761.3 	1697.7 	1672.5 	1616.3 	1545.9 	1455.6 	1370.5 	1290.4 	1216.5 	1170.1 	1110.5 	1076.8 	1043.0 	: 
G,EUR,RO	: 	419.5 	308.9 	266.2 	185.6 	171.9 	162.9 	161.9 	145.1 	115.5 	119.5 	95.4 	108.1 	: 
G,EUR,SE	: 	4364.8 	4224.8 	4133.8 	4042.7 	4063.7 	3852.5 	3707.7 	3834.8 	3517.2 	3356.1 	3307.1 	3220.5 	2786.9 
G,EUR,SI	: 	1725.0 	1604.5 	1524.0 	1467.3 	1454.7 	1405.6 	1326.2 	1262.5 	1324.5 	1276.2 	1193.9 	1141.9 	1101.4 
G,EUR,SK	: 	868.2 	731.3 	690.2 	634.8 	589.9 	543.7 	475.2 	398.7 	366.6 	371.5 	370.6 	278.0 	: 
G,EUR,UK	: 	2704.8 	2591.9 	2421.8 	3082.0 	2905.8 	3175.9 	3090.7 	3046.9 	2671.8 	2479.2 	2341.5 	1837.1 	: 
G,NAC,AT	3234.0 	3225.0 	3169.0 	3121.0 	3085.0 	3070.0 	2946.0 	2938.0 	2926.0 	2853.0 	2800.0 	2806.0 	2781.0 	: 
G,NAC,BE	3856.1 	3686.6 	3582.9 	3484.2 	3431.1 	3673.6 	3587.8 	3428.9 	3270.0 	3197.2 	3101.6 	3050.3 	2910.3 	: 
G,NAC,BG	: 	431.0 	363.9 	330.0 	311.0 	272.0 	245.0 	240.8 	229.0 	: 	: 	: 	: 	: 
G,NAC,CY	1818.6 	1725.9 	1657.3 	1560.0 	1477.9 	1401.1 	1317.3 	1266.1 	1218.2 	1173.8 	1130.5 	1096.1 	1041.8 	: 
G,NAC,CZ	: 	31209.0 	27912.0 	28711.0 	27703.0 	23657.0 	23654.0 	22813.0 	20977.4 	18035.1 	17225.0 	15628.8 	15761.8 	12774.0 
G,NAC,DE	: 	3253.0 	3240.0 	3211.0 	3195.0 	3149.0 	3024.0 	2941.0 	2817.0 	2739.0 	2684.1 	2635.5 	2512.1 	: 
G,NAC,DK	: 	31097.9 	29654.0 	29231.0 	27856.0 	27871.0 	26414.0 	26877.0 	25702.0 b	24210.0 	22855.0 	21588.0 	: 	: 
G,NAC,EE	1073.7 	953.5 	793.4 	643.6 	601.7 	588.1 	515.6 	466.2 	375.5 	370.5 	306.5 	263.3 	228.9 	: 
G,NAC,EL	: 	: 	: 	: 	: 	1407.2 	1344.2 	1288.2 	1234.6 	1183.2 	1134.0 	1086.8 	1041.6 	998.2 
G,NAC,ES	: 	1921.2 	1883.8 	1827.8 	1768.7 	1706.6 	1651.9 	1589.4 b	1734.8 	1698.7 	1688.7 	1681.7 	1696.6 	: 
G,NAC,FI	3458.0 	3274.0 	3209.0 	3170.0 	2992.0 	2908.0 	2849.0 	3040.0 	3007.7 	: 	: 	: 	: 	: 
G,NAC,FR	3419.9 	3322.9 	3244.0 	3314.3 	3224.0 	3091.9 	3035.3 	2986.0 	2908.0 	2867.2 	2800.4 	2756.1 	3238.9 	: 
G,NAC,HU	: 	220382.0 	216189.0 	185517.0 	173380.0 	167128.0 	148741.0 	133038.0 	112294.0 	100779.0 	92101.0 	78472.0 	67844.0 	: 
G,NAC,IS	: 	: 	371898.0 	376574.0 	331848.0 	307831.0 	275484.0 	266544.0 	: 	226468.0 	: 	: 	: 	: 
G,NAC,IT	: 	: 	: 	: 	: 	: 	2667.0 	2620.0 	: 	: 	: 	: 	: 	: 
G,NAC,LT	: 	2470.0 	2038.0 	1723.0 	1480.0 	1504.0 	1485.0 	1375.0 	1242.0 	1288.0 	1197.0 	917.0 	678.0 	: 
G,NAC,LU	3205.0 	3117.0 	3033.0 	2935.0 	2862.0 	2712.0 	2645.0 	2620.0 	2440.0 	2420.0 	2348.0 	2314.0 	2226.0 	: 
G,NAC,LV	494.8 	408.2 	305.4 	244.9 	210.2 	176.5 	151.9 	143.4 	137.5 	128.1 	119.0 	106.1 	: 	: 
G,NAC,MT	: 	1088.6 	1072.4 	1047.7 	1221.5 	940.3 	930.5 	: 	: 	: 	: 	: 	: 	: 
G,NAC,NL	: 	: 	: 	3529.0 	3443.0 	3347.0 	3128.0 	2903.0 	2692.0 	2580.0 	2489.9 	2403.7 	2389.6 	: 
G,NAC,PL	: 	3305.5 	3016.5 	2882.5 	2759.2 	2737.2 	2669.8 	2575.0 	2482.6 	2459.8 	2004.4 	1728.4 	1364.4 	: 
G,NAC,PT	1761.3 	1697.7 	1672.5 	1616.3 	1545.9 	1455.6 	1370.5 	1290.4 	1216.5 	1170.1 	1117.2 	1066.7 	1018.4 	: 
G,NAC,RO	: 	1399.0 	1089.0 	964.0 	751.7 	645.7 	509.3 	420.9 	289.0 	188.8 	119.3 	77.4 	42.4 	: 
G,NAC,SE	: 	40375.0 	39098.0 	38371.0 	36887.0 	37078.0 	35293.0 	34315.0 	32386.0 	30978.0 	29923.0 	28610.0 	27422.0 	26007.0 
G,NAC,SI	: 	1725.0 	1604.2 	1523.6 	1464.0 	1419.5 	1325.4 	1206.3 	1088.5 	1074.8 	990.3 	901.7 	818.6 	711.8 
G,NAC,SK	: 	973.3 	903.9 	884.4 	843.3 	812.4 	770.5 	683.0 	563.9 	537.0 	487.6 	468.9 	359.2 	: 
G,NAC,UK	: 	1851.0 	1767.0 	1656.0 	2091.6 	2010.8 	1997.1 	1922.0 	1857.0 	1760.0 	1677.0 	1621.0 	1495.0 	: 
