network_id,from_id,to_id,export_value,alpha,network_name
6,40,208,57374826,0.4898,Manufactured goods
6,40,233,17159679,0.7667,Manufactured goods
6,40,246,111095953,0.7928,Manufactured goods
6,40,251,785493406,0.4498,Manufactured goods
6,40,276,12499267611,0.0741,Manufactured goods
6,40,300,64923716,0.4324,Manufactured goods
6,40,348,1157175506,0.0886,Manufactured goods
6,40,372,34447806,0.6014,Manufactured goods
6,40,381,2619373430,0.1144,Manufactured goods
6,40,428,26307266,0.7735,Manufactured goods
6,40,440,25395656,0.615,Manufactured goods
6,40,442,113831801,0.7782,Manufactured goods
6,40,470,2000,0.5101,Manufactured goods
6,40,528,806724332,0.6515,Manufactured goods
6,40,616,876477629,0.375,Manufactured goods
6,40,620,80715643,0.7485,Manufactured goods
6,40,642,284533845,0.2751,Manufactured goods
6,40,703,1400650836,0.1875,Manufactured goods
6,40,705,694810312,0.0092,Manufactured goods
6,40,724,311345129,0.619,Manufactured goods
6,40,752,337771361,0.5321,Manufactured goods
6,40,826,291285506,0.5781,Manufactured goods
6,56,40,491143593,0.7476,Manufactured goods
6,56,100,812776485,0.603,Manufactured goods
6,56,191,36029381,0.5585,Manufactured goods
6,56,196,208973,0.0094,Manufactured goods
6,56,203,752579812,0.4483,Manufactured goods
6,56,208,161407683,0.2848,Manufactured goods
6,56,233,79056019,0.4454,Manufactured goods
6,56,246,870035254,0.6729,Manufactured goods
6,56,251,5841207224,0.0017,Manufactured goods
6,56,276,8231899199,0.0669,Manufactured goods
6,56,300,51570099,0.388,Manufactured goods
6,56,348,171412059,0.4593,Manufactured goods
6,56,372,33779053,0.2442,Manufactured goods
6,56,381,1901710367,0.2815,Manufactured goods
6,56,428,74136869,0.7551,Manufactured goods
6,56,440,52726557,0.4324,Manufactured goods
6,56,442,449349072,0.0023,Manufactured goods
6,56,470,982000,0.4042,Manufactured goods
6,56,528,6272834615,0.0047,Manufactured goods
6,56,616,891770383,0.3232,Manufactured goods
6,56,620,280750850,0.3195,Manufactured goods
6,56,642,174385937,0.4187,Manufactured goods
6,56,703,225454033,0.5723,Manufactured goods
6,56,705,79303532,0.586,Manufactured goods
6,56,724,1216534333,0.3431,Manufactured goods
6,56,752,825069332,0.2911,Manufactured goods
6,56,826,1181505964,0.0955,Manufactured goods
6,100,40,148850934,0.402,Manufactured goods
6,100,56,83266232,0.603,Manufactured goods
6,100,191,18671480,0.7503,Manufactured goods
6,100,196,2790404,0.0693,Manufactured goods
6,100,203,152263839,0.8982,Manufactured goods
6,100,208,7491254,0.9524,Manufactured goods
6,100,233,1472595,0.9743,Manufactured goods
6,100,246,32599250,0.9828,Manufactured goods
6,100,251,119974039,0.9091,Manufactured goods
6,100,276,661220511,0.8096,Manufactured goods
6,100,300,438368990,0.0191,Manufactured goods
6,100,348,117530418,0.7786,Manufactured goods
6,100,372,7988243,0.9688,Manufactured goods
6,100,381,699486326,0.6307,Manufactured goods
6,100,428,6256060,0.9426,Manufactured goods
6,100,440,8275773,0.8751,Manufactured goods
6,100,442,4165890,0.9976,Manufactured goods
6,100,470,5000,0.6509,Manufactured goods
6,100,528,71576219,0.9558,Manufactured goods
6,100,616,143783001,0.8297,Manufactured goods
6,100,620,17048828,0.9268,Manufactured goods
6,100,642,550092321,0.2724,Manufactured goods
6,100,703,65680884,0.8709,Manufactured goods
6,100,705,43542084,0.8986,Manufactured goods
6,100,724,97934916,0.9165,Manufactured goods
6,100,752,26057544,0.9555,Manufactured goods
6,100,826,46788309,0.9003,Manufactured goods
6,191,40,317242754,0.0227,Manufactured goods
6,191,56,51882564,0.5585,Manufactured goods
6,191,100,25730478,0.7503,Manufactured goods
6,191,203,108294258,0.9371,Manufactured goods
6,191,208,22416916,0.9507,Manufactured goods
6,191,233,629180,0.9855,Manufactured goods
6,191,246,5683871,0.9887,Manufactured goods
6,191,251,42624991,0.9603,Manufactured goods
6,191,276,550714399,0.9226,Manufactured goods
6,191,300,20894909,0.896,Manufactured goods
6,191,348,164470301,0.816,Manufactured goods
6,191,372,1339211,0.9771,Manufactured goods
6,191,381,831911542,0.734,Manufactured goods
6,191,428,1340535,0.9661,Manufactured goods
6,191,440,3046258,0.8646,Manufactured goods
6,191,442,2840018,0.9826,Manufactured goods
6,191,528,38171064,0.9798,Manufactured goods
6,191,616,144677391,0.9663,Manufactured goods
6,191,620,15694598,0.9921,Manufactured goods
6,191,642,58842775,0.9038,Manufactured goods
6,191,703,88385383,0.9329,Manufactured goods
6,191,705,443398781,0.0915,Manufactured goods
6,191,724,48550609,0.9768,Manufactured goods
6,191,752,20976441,0.9815,Manufactured goods
6,191,826,20449582,0.9801,Manufactured goods
6,196,40,6944462,0.1778,Manufactured goods
6,196,56,17749462,0.0094,Manufactured goods
6,196,100,10543530,0.0693,Manufactured goods
6,196,191,2590967,0.5321,Manufactured goods
6,196,203,8167476,0.9912,Manufactured goods
6,196,208,1129963,0.9959,Manufactured goods
6,196,233,4921171,0.9482,Manufactured goods
6,196,246,6311363,0.9877,Manufactured goods
6,196,251,19662274,0.9999,Manufactured goods
6,196,276,46585435,0.9997,Manufactured goods
6,196,300,178545028,0.8278,Manufactured goods
6,196,348,3412051,0.9925,Manufactured goods
6,196,372,323142,0.9978,Manufactured goods
6,196,381,201001188,0.9956,Manufactured goods
6,196,428,1099304,0.989,Manufactured goods
6,196,440,276819,0.9972,Manufactured goods
6,196,442,3027619,0.9988,Manufactured goods
6,196,470,25000,0.9927,Manufactured goods
6,196,528,24218986,0.9989,Manufactured goods
6,196,616,3442482,0.9974,Manufactured goods
6,196,620,6488856,0.9999,Manufactured goods
6,196,642,10614385,0.9996,Manufactured goods
6,196,703,3368651,0.992,Manufactured goods
6,196,705,2294012,0.9989,Manufactured goods
6,196,724,36794207,0.9999,Manufactured goods
6,196,752,7831706,1.0,Manufactured goods
6,196,826,25223966,0.9989,Manufactured goods
6,203,40,1393641874,0.2124,Manufactured goods
6,203,56,732035954,0.4483,Manufactured goods
6,203,100,99297229,0.8982,Manufactured goods
6,203,191,60104524,0.9371,Manufactured goods
6,203,208,108648955,0.5087,Manufactured goods
6,203,233,21318579,0.5811,Manufactured goods
6,203,246,117282820,0.7542,Manufactured goods
6,203,251,821340792,0.5659,Manufactured goods
6,203,276,8295034730,0.1371,Manufactured goods
6,203,300,64424839,0.6934,Manufactured goods
6,203,348,641821485,0.1497,Manufactured goods
6,203,372,11224625,0.6814,Manufactured goods
6,203,381,1772627870,0.4258,Manufactured goods
6,203,428,47088762,0.581,Manufactured goods
6,203,440,44306759,0.3226,Manufactured goods
6,203,442,50261546,0.6705,Manufactured goods
6,203,470,154000,0.7272,Manufactured goods
6,203,528,675662260,0.5518,Manufactured goods
6,203,616,3275316624,0.1466,Manufactured goods
6,203,620,93123038,0.7109,Manufactured goods
6,203,642,312307355,0.3419,Manufactured goods
6,203,703,2259509158,0.0013,Manufactured goods
6,203,705,183675409,0.3319,Manufactured goods
6,203,724,386364469,0.6429,Manufactured goods
6,203,752,420358703,0.5115,Manufactured goods
6,203,826,378871778,0.516,Manufactured goods
6,208,40,195546988,0.4898,Manufactured goods
6,208,56,340500662,0.2848,Manufactured goods
6,208,100,13530991,0.9524,Manufactured goods
6,208,191,14028121,0.9507,Manufactured goods
6,208,203,185311778,0.5087,Manufactured goods
6,208,233,220012549,0.6708,Manufactured goods
6,208,246,366084357,0.6705,Manufactured goods
6,208,251,273128956,0.8497,Manufactured goods
6,208,276,3384294770,0.659,Manufactured goods
6,208,300,30108317,0.9402,Manufactured goods
6,208,348,96999526,0.8385,Manufactured goods
6,208,372,9320776,0.6694,Manufactured goods
6,208,381,528616005,0.9254,Manufactured goods
6,208,428,253482895,0.4912,Manufactured goods
6,208,440,180320484,0.4589,Manufactured goods
6,208,442,67208001,0.9768,Manufactured goods
6,208,470,27000,0.6688,Manufactured goods
6,208,528,728986428,0.7897,Manufactured goods
6,208,616,727029197,0.7138,Manufactured goods
6,208,620,92435409,0.9092,Manufactured goods
6,208,642,68406382,0.9457,Manufactured goods
6,208,703,116441691,0.8793,Manufactured goods
6,208,705,42601264,0.9575,Manufactured goods
6,208,724,261232674,0.8393,Manufactured goods
6,208,752,1808743618,0.1093,Manufactured goods
6,208,826,407909641,0.5144,Manufactured goods
6,233,40,24489413,0.7667,Manufactured goods
6,233,56,73786691,0.4454,Manufactured goods
6,233,100,2409017,0.9743,Manufactured goods
6,233,191,1350284,0.9855,Manufactured goods
6,233,203,49764186,0.5811,Manufactured goods
6,233,208,36715740,0.6708,Manufactured goods
6,233,246,446051087,0.2867,Manufactured goods
6,233,251,51765544,0.9689,Manufactured goods
6,233,276,306819524,0.949,Manufactured goods
6,233,300,2290322,0.978,Manufactured goods
6,233,348,9187584,0.9655,Manufactured goods
6,233,372,1660870,0.9372,Manufactured goods
6,233,381,101227106,0.978,Manufactured goods
6,233,428,445563793,0.0759,Manufactured goods
6,233,440,147236657,0.2543,Manufactured goods
6,233,442,4152100,0.9995,Manufactured goods
6,233,528,62718009,0.9509,Manufactured goods
6,233,616,261758572,0.9281,Manufactured goods
6,233,620,10913045,0.9737,Manufactured goods
6,233,642,12526578,0.974,Manufactured goods
6,233,703,19180890,0.9645,Manufactured goods
6,233,705,5113725,0.9901,Manufactured goods
6,233,724,18836112,0.9811,Manufactured goods
6,233,752,223164120,0.4944,Manufactured goods
6,233,826,26219951,0.9133,Manufactured goods
6,246,40,118409822,0.7928,Manufactured goods
6,246,56,201342304,0.6729,Manufactured goods
6,246,100,8887411,0.9828,Manufactured goods
6,246,191,5798910,0.9887,Manufactured goods
6,246,203,143668948,0.7542,Manufactured goods
6,246,208,203144942,0.6705,Manufactured goods
6,246,233,624655225,0.2867,Manufactured goods
6,246,251,188470571,0.7435,Manufactured goods
6,246,276,1750117595,0.4698,Manufactured goods
6,246,300,14223364,0.6406,Manufactured goods
6,246,348,44677098,0.8008,Manufactured goods
6,246,372,12429323,0.6649,Manufactured goods
6,246,381,349696699,0.7313,Manufactured goods
6,246,428,125050302,0.3787,Manufactured goods
6,246,440,120030399,0.3401,Manufactured goods
6,246,442,28239238,0.93,Manufactured goods
6,246,470,892000,0.8968,Manufactured goods
6,246,528,859366601,0.2186,Manufactured goods
6,246,616,474706062,0.574,Manufactured goods
6,246,620,38353784,0.9132,Manufactured goods
6,246,642,53910458,0.8555,Manufactured goods
6,246,703,37559340,0.8647,Manufactured goods
6,246,705,17032530,0.8887,Manufactured goods
6,246,724,155836095,0.6313,Manufactured goods
6,246,752,1230348203,0.0363,Manufactured goods
6,246,826,196062928,0.4318,Manufactured goods
6,251,40,1518513688,0.4498,Manufactured goods
6,251,56,10905459008,0.0017,Manufactured goods
6,251,100,183656709,0.9091,Manufactured goods
6,251,191,78038046,0.9603,Manufactured goods
6,251,196,98299,0.9999,Manufactured goods
6,251,203,1087039295,0.5659,Manufactured goods
6,251,208,313375043,0.8497,Manufactured goods
6,251,233,61031669,0.9689,Manufactured goods
6,251,246,568870143,0.7435,Manufactured goods
6,251,276,16341125282,0.0757,Manufactured goods
6,251,300,231088223,0.1345,Manufactured goods
6,251,348,497152475,0.3575,Manufactured goods
6,251,372,64147794,0.1338,Manufactured goods
6,251,381,10034882119,0.0425,Manufactured goods
6,251,428,80847098,0.7509,Manufactured goods
6,251,440,86129508,0.589,Manufactured goods
6,251,442,714961120,0.0121,Manufactured goods
6,251,470,3962000,0.4289,Manufactured goods
6,251,528,3951094313,0.228,Manufactured goods
6,251,616,2461675089,0.247,Manufactured goods
6,251,620,1941873776,0.1072,Manufactured goods
6,251,642,690995444,0.154,Manufactured goods
6,251,703,546273033,0.3348,Manufactured goods
6,251,705,227598640,0.5771,Manufactured goods
6,251,724,7730050753,0.003,Manufactured goods
6,251,752,1033733462,0.294,Manufactured goods
6,251,826,2703453093,0.0795,Manufactured goods
6,276,40,11799924717,0.0741,Manufactured goods
6,276,56,12238212761,0.0669,Manufactured goods
6,276,100,1002551681,0.8096,Manufactured goods
6,276,191,383164392,0.9226,Manufactured goods
6,276,196,1356491,0.9997,Manufactured goods
6,276,203,9116986459,0.1371,Manufactured goods
6,276,208,1971610959,0.659,Manufactured goods
6,276,233,249353872,0.949,Manufactured goods
6,276,246,3547962747,0.4698,Manufactured goods
6,276,251,11709240791,0.0757,Manufactured goods
6,276,300,423505996,0.0082,Manufactured goods
6,276,348,3045385689,0.0,Manufactured goods
6,276,372,225679747,0.0021,Manufactured goods
6,276,381,14479272564,0.0011,Manufactured goods
6,276,428,364095061,0.0756,Manufactured goods
6,276,440,315491436,0.0089,Manufactured goods
6,276,442,1632894865,0.0,Manufactured goods
6,276,470,43757000,0.0053,Manufactured goods
6,276,528,14470051710,0.0,Manufactured goods
6,276,616,11908427131,0.0,Manufactured goods
6,276,620,1266861014,0.032,Manufactured goods
6,276,642,1950073317,0.0009,Manufactured goods
6,276,703,2811030643,0.0011,Manufactured goods
6,276,705,1443748398,0.0016,Manufactured goods
6,276,724,4732214583,0.0039,Manufactured goods
6,276,752,4904313099,0.0011,Manufactured goods
6,276,826,4199971644,0.0004,Manufactured goods
6,300,40,105859496,0.4324,Manufactured goods
6,300,56,119303482,0.388,Manufactured goods
6,300,100,471251011,0.0191,Manufactured goods
6,300,191,14065357,0.896,Manufactured goods
6,300,196,24159857,0.8278,Manufactured goods
6,300,203,46655361,0.6934,Manufactured goods
6,300,208,7908238,0.9402,Manufactured goods
6,300,233,2856141,0.978,Manufactured goods
6,300,246,56649226,0.6406,Manufactured goods
6,300,251,247735849,0.1345,Manufactured goods
6,300,276,563094467,0.0082,Manufactured goods
6,300,348,34491787,0.9157,Manufactured goods
6,300,372,1999323,0.8377,Manufactured goods
6,300,381,805222083,0.7022,Manufactured goods
6,300,428,2098272,0.968,Manufactured goods
6,300,440,4145952,0.8769,Manufactured goods
6,300,442,6192934,0.9911,Manufactured goods
6,300,470,844000,0.2229,Manufactured goods
6,300,528,219465242,0.9284,Manufactured goods
6,300,616,114963090,0.8752,Manufactured goods
6,300,620,49308158,0.9326,Manufactured goods
6,300,642,273110878,0.5349,Manufactured goods
6,300,703,37754032,0.9547,Manufactured goods
6,300,705,15192600,0.9542,Manufactured goods
6,300,724,307318291,0.9001,Manufactured goods
6,300,752,94614801,0.971,Manufactured goods
6,300,826,103602845,0.8921,Manufactured goods
6,348,40,1045908966,0.0886,Manufactured goods
6,348,56,346510856,0.4593,Manufactured goods
6,348,100,112601104,0.7786,Manufactured goods
6,348,191,91582174,0.816,Manufactured goods
6,348,203,827698681,0.1497,Manufactured goods
6,348,208,79328605,0.8385,Manufactured goods
6,348,233,15858256,0.9655,Manufactured goods
6,348,246,99964169,0.8008,Manufactured goods
6,348,251,455851280,0.3575,Manufactured goods
6,348,276,4004041484,0.0,Manufactured goods
6,348,300,39739946,0.9157,Manufactured goods
6,348,372,7112716,0.849,Manufactured goods
6,348,381,1414284067,0.6198,Manufactured goods
6,348,428,17680739,0.8928,Manufactured goods
6,348,440,19301932,0.8462,Manufactured goods
6,348,442,20794310,0.828,Manufactured goods
6,348,470,6000,0.9601,Manufactured goods
6,348,528,413433890,0.7648,Manufactured goods
6,348,616,1394568427,0.5523,Manufactured goods
6,348,620,51901749,0.9182,Manufactured goods
6,348,642,703353197,0.1541,Manufactured goods
6,348,703,1125246765,0.1901,Manufactured goods
6,348,705,172541189,0.4085,Manufactured goods
6,348,724,275581150,0.8291,Manufactured goods
6,348,752,181073404,0.8164,Manufactured goods
6,348,826,119188953,0.7358,Manufactured goods
6,372,40,55409343,0.6014,Manufactured goods
6,372,56,151013278,0.2442,Manufactured goods
6,372,100,3490026,0.9688,Manufactured goods
6,372,191,2552064,0.9771,Manufactured goods
6,372,196,243605,0.9978,Manufactured goods
6,372,203,41906302,0.6814,Manufactured goods
6,372,208,43823188,0.6694,Manufactured goods
6,372,233,7134291,0.9372,Manufactured goods
6,372,246,44559797,0.6649,Manufactured goods
6,372,251,213019485,0.1338,Manufactured goods
6,372,276,605001304,0.0021,Manufactured goods
6,372,300,19427330,0.8377,Manufactured goods
6,372,348,17960929,0.849,Manufactured goods
6,372,381,167276311,0.9578,Manufactured goods
6,372,428,22349175,0.995,Manufactured goods
6,372,440,20545764,0.9925,Manufactured goods
6,372,442,12143611,0.9918,Manufactured goods
6,372,470,84000,0.9706,Manufactured goods
6,372,528,284755324,0.9499,Manufactured goods
6,372,616,82151543,0.9764,Manufactured goods
6,372,620,91447082,0.8837,Manufactured goods
6,372,642,6201291,0.9918,Manufactured goods
6,372,703,7637628,0.9883,Manufactured goods
6,372,705,7794165,0.9916,Manufactured goods
6,372,724,273157634,0.9321,Manufactured goods
6,372,752,125051397,0.9198,Manufactured goods
6,372,826,2972241290,0.4213,Manufactured goods
6,381,40,3920217215,0.1144,Manufactured goods
6,381,56,2331660777,0.2815,Manufactured goods
6,381,100,861003938,0.6307,Manufactured goods
6,381,191,579388739,0.734,Manufactured goods
6,381,196,8313517,0.9956,Manufactured goods
6,381,203,1582758379,0.4258,Manufactured goods
6,381,208,145892408,0.9254,Manufactured goods
6,381,233,41929454,0.978,Manufactured goods
6,381,246,586215717,0.7313,Manufactured goods
6,381,251,5603970032,0.0425,Manufactured goods
6,381,276,11312324530,0.0011,Manufactured goods
6,381,300,661852964,0.7022,Manufactured goods
6,381,348,893153768,0.6198,Manufactured goods
6,381,372,81241107,0.9578,Manufactured goods
6,381,428,62754996,0.3704,Manufactured goods
6,381,440,131252673,0.1141,Manufactured goods
6,381,442,212046162,0.4563,Manufactured goods
6,381,470,29992000,0.0,Manufactured goods
6,381,528,1830781968,0.2832,Manufactured goods
6,381,616,1911082519,0.0772,Manufactured goods
6,381,620,505183229,0.0368,Manufactured goods
6,381,642,1419930999,0.0014,Manufactured goods
6,381,703,783857249,0.109,Manufactured goods
6,381,705,1250404562,0.001,Manufactured goods
6,381,724,3190955305,0.0108,Manufactured goods
6,381,752,1425266781,0.2636,Manufactured goods
6,381,826,1431350365,0.0972,Manufactured goods
6,428,40,25418997,0.7735,Manufactured goods
6,428,56,27795636,0.7551,Manufactured goods
6,428,100,5879190,0.9426,Manufactured goods
6,428,191,3428066,0.9661,Manufactured goods
6,428,203,53465154,0.581,Manufactured goods
6,428,208,69770603,0.4912,Manufactured goods
6,428,233,244160185,0.0759,Manufactured goods
6,428,246,94825588,0.3787,Manufactured goods
6,428,251,28348075,0.7509,Manufactured goods
6,428,276,244508431,0.0756,Manufactured goods
6,428,300,3233546,0.968,Manufactured goods
6,428,348,11259346,0.8928,Manufactured goods
6,428,372,499818,0.995,Manufactured goods
6,428,381,96933607,0.3704,Manufactured goods
6,428,440,392680988,0.0211,Manufactured goods
6,428,442,2252498,0.9907,Manufactured goods
6,428,470,17000,0.821,Manufactured goods
6,428,528,40887172,0.9215,Manufactured goods
6,428,616,286098558,0.832,Manufactured goods
6,428,620,8237592,0.9828,Manufactured goods
6,428,642,3306411,0.9865,Manufactured goods
6,428,703,25820909,0.9579,Manufactured goods
6,428,705,4735683,0.9732,Manufactured goods
6,428,724,16676097,0.981,Manufactured goods
6,428,752,100805664,0.5418,Manufactured goods
6,428,826,21745863,0.7205,Manufactured goods
6,440,40,48333233,0.615,Manufactured goods
6,440,56,82804546,0.4324,Manufactured goods
6,440,100,13350870,0.8751,Manufactured goods
6,440,191,14558388,0.8646,Manufactured goods
6,440,203,111116280,0.3226,Manufactured goods
6,440,208,77016955,0.4589,Manufactured goods
6,440,233,133863570,0.2543,Manufactured goods
6,440,246,106029277,0.3401,Manufactured goods
6,440,251,52588657,0.589,Manufactured goods
6,440,276,433294628,0.0089,Manufactured goods
6,440,300,13147912,0.8769,Manufactured goods
6,440,348,16709500,0.8462,Manufactured goods
6,440,372,756837,0.9925,Manufactured goods
6,440,381,209009014,0.1141,Manufactured goods
6,440,428,360002804,0.0211,Manufactured goods
6,440,442,11250771,0.9946,Manufactured goods
6,440,470,180000,0.9758,Manufactured goods
6,440,528,86179161,0.9428,Manufactured goods
6,440,616,750720700,0.7758,Manufactured goods
6,440,620,20365402,0.984,Manufactured goods
6,440,642,29069425,0.958,Manufactured goods
6,440,703,79682046,0.9604,Manufactured goods
6,440,705,9707499,0.9831,Manufactured goods
6,440,724,47863795,0.9706,Manufactured goods
6,440,752,188991721,0.6637,Manufactured goods
6,440,826,64298901,0.8948,Manufactured goods
6,442,40,48023873,0.7782,Manufactured goods
6,442,56,1043383023,0.0023,Manufactured goods
6,442,100,467953,0.9976,Manufactured goods
6,442,191,3382709,0.9826,Manufactured goods
6,442,196,228038,0.9988,Manufactured goods
6,442,203,76314474,0.6705,Manufactured goods
6,442,208,4515634,0.9768,Manufactured goods
6,442,233,94175,0.9995,Manufactured goods
6,442,246,13952499,0.93,Manufactured goods
6,442,251,780831788,0.0121,Manufactured goods
6,442,276,1705851253,0.0,Manufactured goods
6,442,300,1721942,0.9911,Manufactured goods
6,442,348,36191308,0.828,Manufactured goods
6,442,372,1582189,0.9918,Manufactured goods
6,442,381,148698749,0.4563,Manufactured goods
6,442,428,1797308,0.9907,Manufactured goods
6,442,440,1047500,0.9946,Manufactured goods
6,442,528,249618867,0.7561,Manufactured goods
6,442,616,129621547,0.8679,Manufactured goods
6,442,620,17578659,0.9226,Manufactured goods
6,442,642,6183697,0.954,Manufactured goods
6,442,703,35429789,0.9393,Manufactured goods
6,442,705,6355244,0.8933,Manufactured goods
6,442,724,66969314,0.8942,Manufactured goods
6,442,752,42108867,0.8402,Manufactured goods
6,442,826,43776495,0.8707,Manufactured goods
6,470,40,7108492,0.5101,Manufactured goods
6,470,56,9521934,0.4042,Manufactured goods
6,470,100,4555357,0.6509,Manufactured goods
6,470,191,834704,0.9248,Manufactured goods
6,470,196,78854,0.9927,Manufactured goods
6,470,203,3385865,0.7272,Manufactured goods
6,470,208,4270357,0.6688,Manufactured goods
6,470,233,83884,0.9922,Manufactured goods
6,470,246,1162682,0.8968,Manufactured goods
6,470,251,8907641,0.4289,Manufactured goods
6,470,276,50725804,0.0053,Manufactured goods
6,470,300,15599468,0.2229,Manufactured goods
6,470,348,434837,0.9601,Manufactured goods
6,470,372,318841,0.9706,Manufactured goods
6,470,381,148833969,0.0,Manufactured goods
6,470,428,2102207,0.821,Manufactured goods
6,470,440,262282,0.9758,Manufactured goods
6,470,442,426844,0.9608,Manufactured goods
6,470,528,13790927,0.9998,Manufactured goods
6,470,616,2985385,0.9991,Manufactured goods
6,470,620,4560201,0.9987,Manufactured goods
6,470,642,1975400,0.9999,Manufactured goods
6,470,703,270305,1.0,Manufactured goods
6,470,705,1529590,0.9926,Manufactured goods
6,470,724,31344292,0.9996,Manufactured goods
6,470,752,3112242,0.9937,Manufactured goods
6,470,826,68026973,0.9926,Manufactured goods
6,528,40,608417080,0.6515,Manufactured goods
6,528,56,6942098250,0.0047,Manufactured goods
6,528,100,64733680,0.9558,Manufactured goods
6,528,191,29213413,0.9798,Manufactured goods
6,528,196,1523224,0.9989,Manufactured goods
6,528,203,841502738,0.5518,Manufactured goods
6,528,208,336443049,0.7897,Manufactured goods
6,528,233,71978246,0.9509,Manufactured goods
6,528,246,2114260594,0.2186,Manufactured goods
6,528,251,2057667379,0.228,Manufactured goods
6,528,276,12670190810,0.0,Manufactured goods
6,528,300,106198694,0.9284,Manufactured goods
6,528,348,381999151,0.7648,Manufactured goods
6,528,372,73513508,0.9499,Manufactured goods
6,528,381,1763104695,0.2832,Manufactured goods
6,528,428,116928632,0.9215,Manufactured goods
6,528,440,84304375,0.9428,Manufactured goods
6,528,442,398108215,0.7561,Manufactured goods
6,528,470,307000,0.9998,Manufactured goods
6,528,616,1192887890,0.3287,Manufactured goods
6,528,620,425664967,0.359,Manufactured goods
6,528,642,236877166,0.622,Manufactured goods
6,528,703,187318364,0.6359,Manufactured goods
6,528,705,130136106,0.623,Manufactured goods
6,528,724,1148865403,0.2209,Manufactured goods
6,528,752,1635650631,0.2022,Manufactured goods
6,528,826,1617758209,0.0833,Manufactured goods
6,616,40,1259165913,0.375,Manufactured goods
6,616,56,1446088537,0.3232,Manufactured goods
6,616,100,243358735,0.8297,Manufactured goods
6,616,191,44762063,0.9663,Manufactured goods
6,616,203,2420998765,0.1466,Manufactured goods
6,616,208,438224242,0.7138,Manufactured goods
6,616,233,97459253,0.9281,Manufactured goods
6,616,246,718501090,0.574,Manufactured goods
6,616,251,1781201634,0.247,Manufactured goods
6,616,276,12787373599,0.0,Manufactured goods
6,616,300,173909125,0.8752,Manufactured goods
6,616,348,767763411,0.5523,Manufactured goods
6,616,372,31194513,0.9764,Manufactured goods
6,616,381,3190692572,0.0772,Manufactured goods
6,616,428,239826045,0.832,Manufactured goods
6,616,440,330485732,0.7758,Manufactured goods
6,616,442,184885786,0.8679,Manufactured goods
6,616,470,1215000,0.9991,Manufactured goods
6,616,528,1424999761,0.3287,Manufactured goods
6,616,620,139461494,0.7,Manufactured goods
6,616,642,611163095,0.1474,Manufactured goods
6,616,703,1759984625,0.0311,Manufactured goods
6,616,705,217740926,0.3364,Manufactured goods
6,616,724,1048764931,0.5137,Manufactured goods
6,616,752,1409185810,0.1491,Manufactured goods
6,616,826,695915552,0.2734,Manufactured goods
6,620,40,100790951,0.7485,Manufactured goods
6,620,56,390620872,0.3195,Manufactured goods
6,620,100,26561391,0.9268,Manufactured goods
6,620,191,2777759,0.9921,Manufactured goods
6,620,196,22423,0.9999,Manufactured goods
6,620,203,118607629,0.7109,Manufactured goods
6,620,208,33254215,0.9092,Manufactured goods
6,620,233,9321351,0.9737,Manufactured goods
6,620,246,31726352,0.9132,Manufactured goods
6,620,251,748903891,0.1072,Manufactured goods
6,620,276,1128166443,0.032,Manufactured goods
6,620,300,24382330,0.9326,Manufactured goods
6,620,348,29805836,0.9182,Manufactured goods
6,620,372,43151828,0.8837,Manufactured goods
6,620,381,1085104543,0.0368,Manufactured goods
6,620,428,6053598,0.9828,Manufactured goods
6,620,440,5639544,0.984,Manufactured goods
6,620,442,28159795,0.9226,Manufactured goods
6,620,470,466000,0.9987,Manufactured goods
6,620,528,351524136,0.359,Manufactured goods
6,620,616,123970702,0.7,Manufactured goods
6,620,642,37054013,0.8233,Manufactured goods
6,620,703,36911645,0.8727,Manufactured goods
6,620,705,15767029,0.9502,Manufactured goods
6,620,724,4557743703,0.0328,Manufactured goods
6,620,752,123736208,0.8483,Manufactured goods
6,620,826,339616078,0.5571,Manufactured goods
6,642,40,563442526,0.2751,Manufactured goods
6,642,56,383109899,0.4187,Manufactured goods
6,642,100,567604082,0.2724,Manufactured goods
6,642,191,45185792,0.9038,Manufactured goods
6,642,196,164644,0.9996,Manufactured goods
6,642,203,470451286,0.3419,Manufactured goods
6,642,208,24978051,0.9457,Manufactured goods
6,642,233,11762960,0.974,Manufactured goods
6,642,246,69642123,0.8555,Manufactured goods
6,642,251,807666133,0.154,Manufactured goods
6,642,276,2740035866,0.0009,Manufactured goods
6,642,300,276643964,0.5349,Manufactured goods
6,642,348,807380114,0.1541,Manufactured goods
6,642,372,3689020,0.9918,Manufactured goods
6,642,381,2599353470,0.0014,Manufactured goods
6,642,428,6072237,0.9865,Manufactured goods
6,642,440,19167732,0.958,Manufactured goods
6,642,442,21070601,0.954,Manufactured goods
6,642,470,40000,0.9999,Manufactured goods
6,642,528,210558972,0.622,Manufactured goods
6,642,616,825988474,0.1474,Manufactured goods
6,642,620,86692981,0.8233,Manufactured goods
6,642,703,542083276,0.5937,Manufactured goods
6,642,705,73994913,0.6875,Manufactured goods
6,642,724,329617334,0.7436,Manufactured goods
6,642,752,118923694,0.7677,Manufactured goods
6,642,826,312339876,0.8269,Manufactured goods
6,703,40,682609452,0.1875,Manufactured goods
6,703,56,232460022,0.5723,Manufactured goods
6,703,100,58050688,0.8709,Manufactured goods
6,703,191,29219339,0.9329,Manufactured goods
6,703,203,2469807950,0.0013,Manufactured goods
