id,name,year,cluster,fitness,gdp,gdp_aggr,labour_costs,wages,employment,education,complexity,ag1,name_ag1
76,Aluminium and articles thereof,2002,,,,,,,,,0.3836278881187728,6.0,Manufactured goods
78,Lead and articles thereof,2002,,,,,,,,,0.6282242179414825,6.0,Manufactured goods
79,Zinc and articles thereof,2002,,,,,,,,,0.8152342916464241,6.0,Manufactured goods
80,Tin and articles thereof,2002,,,,,,,,,0.11367415405579274,6.0,Manufactured goods
81,"Other base metals, cermets, articles thereof",2002,,,,,,,,,1.263972407296948,6.0,Manufactured goods
82,"Tools, implements, cutlery, etc of base metal",2002,,,,,,,,,1.3765468682838908,6.0,Manufactured goods
83,Miscellaneous articles of base metal,2002,,,,,,,,,1.6148119831677576,6.0,Manufactured goods
84,"Nuclear reactors, boilers, machinery, etc",2002,,,,,,,,,1.7419341711986849,7.0,Machinery and transport equipment
85,"Electrical, electronic equipment",2002,,,,,,,,,1.142063823317934,7.0,Machinery and transport equipment
86,"Railway, tramway locomotives, rolling stock, equipment",2002,,,,,,,,,1.3963379430091964,7.0,Machinery and transport equipment
87,"Vehicles other than railway, tramway",2002,,,,,,,,,1.8258973771918547,7.0,Machinery and transport equipment
88,"Aircraft, spacecraft, and parts thereof",2002,,,,,,,,,2.21071799932179,7.0,Machinery and transport equipment
89,"Ships, boats and other floating structures",2002,,,,,,,,,0.9207219808090976,7.0,Machinery and transport equipment
90,"Optical, photo, technical, medical, etc apparatus",2002,,,,,,,,,1.7055703285799575,8.0,Miscellaneous manufactured articles
91,Clocks and watches and parts thereof,2002,,,,,,,,,1.4577774840752222,8.0,Miscellaneous manufactured articles
92,"Musical instruments, parts and accessories",2002,,,,,,,,,1.9469999905683049,8.0,Miscellaneous manufactured articles
93,"Arms and ammunition, parts and accessories thereof",2002,,,,,,,,,1.7987419706724814,8.0,Miscellaneous manufactured articles
94,"Furniture, lighting, signs, prefabricated buildings",2002,,,,,,,,,1.00116743188186,8.0,Miscellaneous manufactured articles
95,"Toys, games, sports requisites",2002,,,,,,,,,1.8594296199144056,8.0,Miscellaneous manufactured articles
96,Miscellaneous manufactured articles,2002,,,,,,,,,1.4241042069146457,7.0,Machinery and transport equipment
97,"Works of art, collectors pieces and antiques",2002,,,,,,,,,2.9062592704852417,8.0,Miscellaneous manufactured articles
99,Commodities not elsewhere specified,2002,,,,,,,,,0.8299799085886312,9.0,Commodities and transactions not classified elsewhere
AT,Austria,2002,2.0,1.239328434443309,28100.0,226735200000.0,,,71.8,,,,
BE,Belgium,2002,0.0,3.7141616148809136,26600.0,275065100000.0,,,65.0,,,,
BG,Bulgaria,2002,1.0,0.11156744320656167,2200.0,17343600000.0,,,55.8,,,,
CY,Cyprus,2002,0.0,0.013245135803142908,17000.0,12083000000.0,,,74.9,,,,
CZ,Czechia,2002,0.0,0.7095216452974608,8500.0,87055100000.0,,,71.6,,,,
DE,Germany,2002,0.0,8.692748177733124,27100.0,2209290000000.0,,,68.7,,,,
DK,Denmark,2002,2.0,0.9910709892921866,35300.0,189794900000.0,,,77.7,,,,
EE,Estonia,2002,1.0,0.07262865318539699,5600.0,7773800000.0,,,68.0,,,,
EL,Greece,2002,1.0,0.19062883629060745,15000.0,163460800000.0,,,62.5,,,,
ES,Spain,2002,0.0,2.2582726859089117,18100.0,749288000000.0,,,63.1,,,,
FI,Finland,2002,2.0,0.651216556423732,28500.0,148289000000.0,,,72.6,,,,
FR,France,2002,0.0,5.358174290822636,25700.0,1587829000000.0,,,,,,,
HR,Croatia,2002,1.0,0.07970782002659421,6600.0,28531000000.0,,,,,,,
HU,Hungary,2002,2.0,0.3729303880999224,7100.0,71870700000.0,,,61.4,,,,
IE,Ireland,2002,2.0,0.9375564576218682,34600.0,135959200000.00002,,,72.1,,,,
IT,Italy,2002,0.0,5.039152038365604,23600.0,1345794200000.0,,,59.4,,,,
LT,Lithuania,2002,1.0,0.08207052295002028,4400.0,15173000000.0,,,67.2,,,,
LU,Luxembourg,2002,2.0,0.12937338538243234,56200.0,25094700000.0,,,67.8,,,,
LV,Latvia,2002,1.0,0.03833029329088398,4400.0,10157500000.0,,,66.5,,,,
MT,Malta,2002,1.0,0.01796620549465404,12000.0,4737200000.0,,,57.7,,,,
NL,Netherlands,2002,2.0,3.028819878058997,31000.0,501137000000.0,,,75.8,,,,
PL,Poland,2002,1.0,0.6763134087285035,5500.0,210146200000.0,,,57.4,,,,
PT,Portugal,2002,0.0,0.9495774543605788,13700.0,142631400000.0,,,73.6,,,,
RO,Romania,2002,1.0,0.1975771902549027,2200.0,48695700000.0,,,63.3,,,,
SE,Sweden,2002,2.0,1.001702867114722,31500.0,280966200000.0,,,78.5,,,,
SI,Slovenia,2002,0.0,0.15904277061894098,12600.0,25050700000.0,,,69.0,,,,
SK,Slovakia,2002,0.0,0.18432173277031835,4900.0,26305600000.0,,,63.6,,,,
UK,United Kingdom,2002,2.0,5.1079809507327605,31700.0,1881201600000.0,,,74.5,,,,
1,Live animals,2003,,,,,,,,,0.6899108192489493,0.0,Food and live animals
2,Meat and edible meat offal,2003,,,,,,,,,0.8906241021635843,0.0,Food and live animals
3,"Fish, crustaceans, molluscs, aquatic invertebrates nes",2003,,,,,,,,,0.10391986538117172,0.0,Food and live animals
4,"Dairy products, eggs, honey, edible animal product nes",2003,,,,,,,,,0.7295918458719448,0.0,Food and live animals
5,"Products of animal origin, nes",2003,,,,,,,,,0.6390950844891308,2.0,"Crude materials, inedible, except fuels"
6,"Live trees, plants, bulbs, roots, cut flowers etc",2003,,,,,,,,,0.4193816895383165,2.0,"Crude materials, inedible, except fuels"
7,Edible vegetables and certain roots and tubers,2003,,,,,,,,,0.4566960816747794,0.0,Food and live animals
8,"Edible fruit, nuts, peel of citrus fruit, melons",2003,,,,,,,,,0.1738842324717292,0.0,Food and live animals
9,"Coffee, tea, mate and spices",2003,,,,,,,,,0.044157825396359034,0.0,Food and live animals
10,Cereals,2003,,,,,,,,,0.5229924182359339,0.0,Food and live animals
11,"Milling products, malt, starches, inulin, wheat gluten",2003,,,,,,,,,0.2716907084538103,5.0,"Chemicals and related products, n.e.s."
12,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",2003,,,,,,,,,0.37471461625591934,0.0,Food and live animals
13,"Lac, gums, resins, vegetable saps and extracts nes",2003,,,,,,,,,0.956786828342302,2.0,"Crude materials, inedible, except fuels"
14,"Vegetable plaiting materials, vegetable products nes",2003,,,,,,,,,0.11310566175108334,2.0,"Crude materials, inedible, except fuels"
15,"Animal,vegetable fats and oils, cleavage products, etc",2003,,,,,,,,,0.33627501025212364,4.0,"Animal and vegetable oils, fats and waxes"
16,"Meat, fish and seafood food preparations nes",2003,,,,,,,,,0.2084949785260604,0.0,Food and live animals
17,Sugars and sugar confectionery,2003,,,,,,,,,0.07017278835795525,0.0,Food and live animals
18,Cocoa and cocoa preparations,2003,,,,,,,,,0.04155249756997018,0.0,Food and live animals
19,"Cereal, flour, starch, milk preparations and products",2003,,,,,,,,,0.8572371087931019,0.0,Food and live animals
20,"Vegetable, fruit, nut, etc food preparations",2003,,,,,,,,,0.362957495247539,0.0,Food and live animals
21,Miscellaneous edible preparations,2003,,,,,,,,,0.6044602561054974,0.0,Food and live animals
22,"Beverages, spirits and vinegar",2003,,,,,,,,,0.38975172481046266,0.0,Food and live animals
23,"Residues, wastes of food industry, animal fodder",2003,,,,,,,,,0.3782989554394673,0.0,Food and live animals
24,Tobacco and manufactured tobacco substitutes,2003,,,,,,,,,0.15276268123460962,1.0,Beverages and tobacco
25,"Salt, sulphur, earth, stone, plaster, lime and cement",2003,,,,,,,,,0.33669515010984946,2.0,"Crude materials, inedible, except fuels"
26,"Ores, slag and ash",2003,,,,,,,,,0.3077640322671784,2.0,"Crude materials, inedible, except fuels"
27,"Mineral fuels, oils, distillation products, etc",2003,,,,,,,,,0.1497651238700272,3.0,"Mineral fuels, lubricants and related materials"
28,"Inorganic chemicals, precious metal compound, isotopes",2003,,,,,,,,,0.3332347551562713,5.0,"Chemicals and related products, n.e.s."
29,Organic chemicals,2003,,,,,,,,,1.8406233869867008,5.0,"Chemicals and related products, n.e.s."
30,Pharmaceutical products,2003,,,,,,,,,1.4088137092053037,5.0,"Chemicals and related products, n.e.s."
31,Fertilizers,2003,,,,,,,,,0.32461649346177746,5.0,"Chemicals and related products, n.e.s."
32,"Tanning, dyeing extracts, tannins, derivs,pigments etc",2003,,,,,,,,,1.5244920324361708,8.0,Miscellaneous manufactured articles
33,"Essential oils, perfumes, cosmetics, toileteries",2003,,,,,,,,,1.07222137576096,5.0,"Chemicals and related products, n.e.s."
34,"Soaps, lubricants, waxes, candles, modelling pastes",2003,,,,,,,,,0.8499918134240756,5.0,"Chemicals and related products, n.e.s."
35,"Albuminoids, modified starches, glues, enzymes",2003,,,,,,,,,1.3856036609752291,5.0,"Chemicals and related products, n.e.s."
36,"Explosives, pyrotechnics, matches, pyrophorics, etc",2003,,,,,,,,,1.2801446187927892,8.0,Miscellaneous manufactured articles
37,Photographic or cinematographic goods,2003,,,,,,,,,3.0644046736398107,8.0,Miscellaneous manufactured articles
38,Miscellaneous chemical products,2003,,,,,,,,,1.5324931956082792,5.0,"Chemicals and related products, n.e.s."
39,Plastics and articles thereof,2003,,,,,,,,,1.4734911656863283,8.0,Miscellaneous manufactured articles
40,Rubber and articles thereof,2003,,,,,,,,,1.0659239279544397,6.0,Manufactured goods
41,Raw hides and skins (other than furskins) and leather,2003,,,,,,,,,0.6601560335502976,2.0,"Crude materials, inedible, except fuels"
42,"Articles of leather, animal gut, harness, travel goods",2003,,,,,,,,,1.9462959701721645,8.0,Miscellaneous manufactured articles
43,"Furskins and artificial fur, manufactures thereof",2003,,,,,,,,,0.8180360815340421,8.0,Miscellaneous manufactured articles
44,"Wood and articles of wood, wood charcoal",2003,,,,,,,,,0.288095900792584,6.0,Manufactured goods
45,Cork and articles of cork,2003,,,,,,,,,0.7564464040285865,6.0,Manufactured goods
46,"Manufactures of plaiting material, basketwork, etc.",2003,,,,,,,,,0.8552747450499893,8.0,Miscellaneous manufactured articles
47,"Pulp of wood, fibrous cellulosic material, waste etc",2003,,,,,,,,,1.251462315789873,2.0,"Crude materials, inedible, except fuels"
48,"Paper & paperboard, articles of pulp, paper and board",2003,,,,,,,,,1.0532182500012313,6.0,Manufactured goods
49,"Printed books, newspapers, pictures etc",2003,,,,,,,,,0.7452124620864733,8.0,Miscellaneous manufactured articles
50,Silk,2003,,,,,,,,,2.7415010941536297,6.0,Manufactured goods
51,"Wool, animal hair, horsehair yarn and fabric thereof",2003,,,,,,,,,0.9730769015495152,6.0,Manufactured goods
52,Cotton,2003,,,,,,,,,0.20549993155109147,6.0,Manufactured goods
53,"Vegetable textile fibres nes, paper yarn, woven fabric",2003,,,,,,,,,0.6493389826162851,6.0,Manufactured goods
54,Manmade filaments,2003,,,,,,,,,1.5520415015666804,6.0,Manufactured goods
55,Manmade staple fibres,2003,,,,,,,,,1.2137189819865697,6.0,Manufactured goods
56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",2003,,,,,,,,,0.958281941348165,6.0,Manufactured goods
57,Carpets and other textile floor coverings,2003,,,,,,,,,1.5209988145568485,6.0,Manufactured goods
58,"Special woven or tufted fabric, lace, tapestry etc",2003,,,,,,,,,1.5308629746930609,6.0,Manufactured goods
59,"Impregnated, coated or laminated textile fabric",2003,,,,,,,,,1.6096704921147134,6.0,Manufactured goods
60,Knitted or crocheted fabric,2003,,,,,,,,,1.6046679552935543,6.0,Manufactured goods
61,"Articles of apparel, accessories, knit or crochet",2003,,,,,,,,,0.3728092851703384,8.0,Miscellaneous manufactured articles
62,"Articles of apparel, accessories, not knit or crochet",2003,,,,,,,,,0.4026752252493758,8.0,Miscellaneous manufactured articles
63,"Other made textile articles, sets, worn clothing etc",2003,,,,,,,,,0.7151049668800471,2.0,"Crude materials, inedible, except fuels"
64,"Footwear, gaiters and the like, parts thereof",2003,,,,,,,,,0.7506189815641071,8.0,Miscellaneous manufactured articles
65,Headgear and parts thereof,2003,,,,,,,,,1.3075980504773752,8.0,Miscellaneous manufactured articles
66,"Umbrellas, walking-sticks, seat-sticks, whips, etc",2003,,,,,,,,,3.0057074248078326,8.0,Miscellaneous manufactured articles
67,"Bird skin, feathers, artificial flowers, human hair",2003,,,,,,,,,2.7484534316381057,8.0,Miscellaneous manufactured articles
68,"Stone, plaster, cement, asbestos, mica, etc articles",2003,,,,,,,,,1.2034962731778325,6.0,Manufactured goods
69,Ceramic products,2003,,,,,,,,,1.1160732446850767,6.0,Manufactured goods
70,Glass and glassware,2003,,,,,,,,,1.118614044263163,6.0,Manufactured goods
71,"Pearls, precious stones, metals, coins, etc",2003,,,,,,,,,0.15979263342466452,9.0,Commodities and transactions not classified elsewhere
72,Iron and steel,2003,,,,,,,,,0.6968779701281173,6.0,Manufactured goods
73,Articles of iron or steel,2003,,,,,,,,,1.1199700820625853,6.0,Manufactured goods
74,Copper and articles thereof,2003,,,,,,,,,0.6401917810265723,6.0,Manufactured goods
75,Nickel and articles thereof,2003,,,,,,,,,1.452759310262353,6.0,Manufactured goods
76,Aluminium and articles thereof,2003,,,,,,,,,0.3309221316144403,6.0,Manufactured goods
78,Lead and articles thereof,2003,,,,,,,,,0.6458749579666352,6.0,Manufactured goods
79,Zinc and articles thereof,2003,,,,,,,,,0.7937337899523552,6.0,Manufactured goods
80,Tin and articles thereof,2003,,,,,,,,,0.36823790419397257,6.0,Manufactured goods
81,"Other base metals, cermets, articles thereof",2003,,,,,,,,,1.3738303216081034,6.0,Manufactured goods
82,"Tools, implements, cutlery, etc of base metal",2003,,,,,,,,,1.7001956984745294,6.0,Manufactured goods
83,Miscellaneous articles of base metal,2003,,,,,,,,,1.555297964700144,6.0,Manufactured goods
84,"Nuclear reactors, boilers, machinery, etc",2003,,,,,,,,,1.6954118628909158,7.0,Machinery and transport equipment
85,"Electrical, electronic equipment",2003,,,,,,,,,1.0715677337629297,7.0,Machinery and transport equipment
86,"Railway, tramway locomotives, rolling stock, equipment",2003,,,,,,,,,1.2748306762056894,7.0,Machinery and transport equipment
87,"Vehicles other than railway, tramway",2003,,,,,,,,,1.6466313191964883,7.0,Machinery and transport equipment
88,"Aircraft, spacecraft, and parts thereof",2003,,,,,,,,,2.016905695719077,7.0,Machinery and transport equipment
89,"Ships, boats and other floating structures",2003,,,,,,,,,0.9776281241690588,7.0,Machinery and transport equipment
90,"Optical, photo, technical, medical, etc apparatus",2003,,,,,,,,,1.7577138105521766,8.0,Miscellaneous manufactured articles
91,Clocks and watches and parts thereof,2003,,,,,,,,,1.2862815935067489,8.0,Miscellaneous manufactured articles
92,"Musical instruments, parts and accessories",2003,,,,,,,,,1.5394522164879565,8.0,Miscellaneous manufactured articles
93,"Arms and ammunition, parts and accessories thereof",2003,,,,,,,,,1.5853896516878752,8.0,Miscellaneous manufactured articles
94,"Furniture, lighting, signs, prefabricated buildings",2003,,,,,,,,,0.9792273568519408,8.0,Miscellaneous manufactured articles
95,"Toys, games, sports requisites",2003,,,,,,,,,2.052438002351975,8.0,Miscellaneous manufactured articles
96,Miscellaneous manufactured articles,2003,,,,,,,,,1.403510631961177,7.0,Machinery and transport equipment
97,"Works of art, collectors pieces and antiques",2003,,,,,,,,,2.671978154734615,8.0,Miscellaneous manufactured articles
99,Commodities not elsewhere specified,2003,,,,,,,,,0.7895455712113028,9.0,Commodities and transactions not classified elsewhere
AT,Austria,2003,0.0,1.4004932755823605,28600.0,231862500000.0,,,72.0,,,,
BE,Belgium,2003,2.0,3.838783202540049,27200.0,282636500000.0,,,64.7,,,,
BG,Bulgaria,2003,1.0,0.12462609320306695,2400.0,18654000000.0,,,58.0,,,,
CY,Cyprus,2003,2.0,0.01219803176407642,17900.0,12871300000.0,,,75.2,,,,
CZ,Czechia,2003,2.0,0.7216119360652403,8700.0,88249100000.0,,,70.7,,,,
DE,Germany,2003,2.0,8.838917040071289,27200.0,2220080000000.0,,,68.3,,,,
DK,Denmark,2003,0.0,1.0402532260716713,35900.0,193353400000.0,,,77.3,,,,
EE,Estonia,2003,1.0,0.07997056675734854,6300.0,8708900000.0,,,69.6,,,,
EL,Greece,2003,1.0,0.22284794257391904,16400.0,178904800000.0,,,63.6,,,,
ES,Spain,2003,2.0,2.3276629400945006,19000.0,803472000000.0,,,64.3,,,,
FI,Finland,2003,0.0,0.6740465648294202,29100.0,151569000000.0,,,72.2,,,,
FR,France,2003,2.0,5.553221136208483,26200.0,1630666000000.0,,,,,,,
HR,Croatia,2003,1.0,0.08586937736815348,7100.0,30710800000.0,,,58.4,,,,
HU,Hungary,2003,0.0,0.3643282028042887,7400.0,75463000000.0,,,62.4,,,,
IE,Ireland,2003,0.0,0.9637074016185576,36400.0,145555800000.0,,,72.0,,,,
IT,Italy,2003,2.0,5.160331860679765,24200.0,1390709600000.0,,,60.0,,,,
LT,Lithuania,2003,1.0,0.0919352702442428,4900.0,16668700000.0,,,68.9,,,,
LU,Luxembourg,2003,0.0,0.1388950951194554,57900.0,26187800000.0,,,67.2,,,,
LV,Latvia,2003,1.0,0.037242552822530715,4600.0,10478600000.0,,,67.8,,,,
MT,Malta,2003,1.0,0.018749628586883556,12000.0,4794700000.0,,,57.8,,,,
NL,Netherlands,2003,0.0,3.3100406888707177,31600.0,512810000000.0,,,75.2,,,,
PL,Poland,2003,1.0,0.7732347504386501,5000.0,192274300000.0,,,57.1,,,,
PT,Portugal,2003,2.0,0.9024808034924722,14000.0,146158300000.0,,,72.9,,,,
RO,Romania,2003,1.0,0.2286409376822513,2400.0,51108500000.0,,,63.7,,,,
SE,Sweden,2003,0.0,1.0660207858327049,32800.0,293819000000.0,,,77.9,,,,
SI,Slovenia,2003,2.0,0.16761003100867872,13200.0,26303100000.0,,,68.1,,,,
SK,Slovakia,2003,2.0,0.21203013866845088,5600.0,30064500000.0,,,64.8,,,,
UK,United Kingdom,2003,0.0,5.04893332802183,30300.0,1809053600000.0,,,74.7,,,,
1,Live animals,2004,,,,,,,,,0.5824729104618191,0.0,Food and live animals
2,Meat and edible meat offal,2004,,,,,,,,,0.7605648731946337,0.0,Food and live animals
3,"Fish, crustaceans, molluscs, aquatic invertebrates nes",2004,,,,,,,,,0.11954394116110012,0.0,Food and live animals
4,"Dairy products, eggs, honey, edible animal product nes",2004,,,,,,,,,0.6678587484132731,0.0,Food and live animals
5,"Products of animal origin, nes",2004,,,,,,,,,0.7483191645007969,2.0,"Crude materials, inedible, except fuels"
6,"Live trees, plants, bulbs, roots, cut flowers etc",2004,,,,,,,,,0.4639919058297388,2.0,"Crude materials, inedible, except fuels"
7,Edible vegetables and certain roots and tubers,2004,,,,,,,,,0.4473643012524372,0.0,Food and live animals
8,"Edible fruit, nuts, peel of citrus fruit, melons",2004,,,,,,,,,0.1585402021599208,0.0,Food and live animals
9,"Coffee, tea, mate and spices",2004,,,,,,,,,0.059677144779349364,0.0,Food and live animals
10,Cereals,2004,,,,,,,,,0.5251417286765271,0.0,Food and live animals
11,"Milling products, malt, starches, inulin, wheat gluten",2004,,,,,,,,,0.2759410854968574,5.0,"Chemicals and related products, n.e.s."
12,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",2004,,,,,,,,,0.3650253609518567,0.0,Food and live animals
13,"Lac, gums, resins, vegetable saps and extracts nes",2004,,,,,,,,,0.91741735572327,2.0,"Crude materials, inedible, except fuels"
14,"Vegetable plaiting materials, vegetable products nes",2004,,,,,,,,,0.15764916441839907,2.0,"Crude materials, inedible, except fuels"
15,"Animal,vegetable fats and oils, cleavage products, etc",2004,,,,,,,,,0.298808767394827,4.0,"Animal and vegetable oils, fats and waxes"
16,"Meat, fish and seafood food preparations nes",2004,,,,,,,,,0.2544923362875686,0.0,Food and live animals
17,Sugars and sugar confectionery,2004,,,,,,,,,0.06611598359752742,0.0,Food and live animals
18,Cocoa and cocoa preparations,2004,,,,,,,,,0.07797179667518474,0.0,Food and live animals
19,"Cereal, flour, starch, milk preparations and products",2004,,,,,,,,,0.8671048035326868,0.0,Food and live animals
20,"Vegetable, fruit, nut, etc food preparations",2004,,,,,,,,,0.3812644696513444,0.0,Food and live animals
21,Miscellaneous edible preparations,2004,,,,,,,,,0.6260069726956959,0.0,Food and live animals
22,"Beverages, spirits and vinegar",2004,,,,,,,,,0.3654946029331464,0.0,Food and live animals
23,"Residues, wastes of food industry, animal fodder",2004,,,,,,,,,0.36131871004490224,0.0,Food and live animals
24,Tobacco and manufactured tobacco substitutes,2004,,,,,,,,,0.1717464677567383,1.0,Beverages and tobacco
25,"Salt, sulphur, earth, stone, plaster, lime and cement",2004,,,,,,,,,0.2931787626152749,2.0,"Crude materials, inedible, except fuels"
26,"Ores, slag and ash",2004,,,,,,,,,0.32723993127956746,2.0,"Crude materials, inedible, except fuels"
27,"Mineral fuels, oils, distillation products, etc",2004,,,,,,,,,0.1867537929039746,3.0,"Mineral fuels, lubricants and related materials"
28,"Inorganic chemicals, precious metal compound, isotopes",2004,,,,,,,,,0.3440590445950748,5.0,"Chemicals and related products, n.e.s."
29,Organic chemicals,2004,,,,,,,,,1.9411142809466968,5.0,"Chemicals and related products, n.e.s."
30,Pharmaceutical products,2004,,,,,,,,,1.425100506091402,5.0,"Chemicals and related products, n.e.s."
31,Fertilizers,2004,,,,,,,,,0.3318634055999907,5.0,"Chemicals and related products, n.e.s."
32,"Tanning, dyeing extracts, tannins, derivs,pigments etc",2004,,,,,,,,,1.4561998136587255,8.0,Miscellaneous manufactured articles
33,"Essential oils, perfumes, cosmetics, toileteries",2004,,,,,,,,,1.0709430762448071,5.0,"Chemicals and related products, n.e.s."
34,"Soaps, lubricants, waxes, candles, modelling pastes",2004,,,,,,,,,0.8985729518095152,5.0,"Chemicals and related products, n.e.s."
35,"Albuminoids, modified starches, glues, enzymes",2004,,,,,,,,,1.3686144864709515,5.0,"Chemicals and related products, n.e.s."
36,"Explosives, pyrotechnics, matches, pyrophorics, etc",2004,,,,,,,,,1.3074486230713631,8.0,Miscellaneous manufactured articles
37,Photographic or cinematographic goods,2004,,,,,,,,,3.0044833609912445,8.0,Miscellaneous manufactured articles
38,Miscellaneous chemical products,2004,,,,,,,,,1.4636140942690945,5.0,"Chemicals and related products, n.e.s."
39,Plastics and articles thereof,2004,,,,,,,,,1.4763484531176676,8.0,Miscellaneous manufactured articles
40,Rubber and articles thereof,2004,,,,,,,,,1.0754956908969235,6.0,Manufactured goods
41,Raw hides and skins (other than furskins) and leather,2004,,,,,,,,,0.7020779042598279,2.0,"Crude materials, inedible, except fuels"
42,"Articles of leather, animal gut, harness, travel goods",2004,,,,,,,,,1.8706032184597077,8.0,Miscellaneous manufactured articles
43,"Furskins and artificial fur, manufactures thereof",2004,,,,,,,,,1.0206369267178683,8.0,Miscellaneous manufactured articles
44,"Wood and articles of wood, wood charcoal",2004,,,,,,,,,0.2494048514786145,6.0,Manufactured goods
45,Cork and articles of cork,2004,,,,,,,,,0.7540732787885506,6.0,Manufactured goods
46,"Manufactures of plaiting material, basketwork, etc.",2004,,,,,,,,,0.9801993894908124,8.0,Miscellaneous manufactured articles
47,"Pulp of wood, fibrous cellulosic material, waste etc",2004,,,,,,,,,1.2406024136860103,2.0,"Crude materials, inedible, except fuels"
48,"Paper & paperboard, articles of pulp, paper and board",2004,,,,,,,,,1.0392577621706416,6.0,Manufactured goods
49,"Printed books, newspapers, pictures etc",2004,,,,,,,,,0.6568605095836187,8.0,Miscellaneous manufactured articles
50,Silk,2004,,,,,,,,,2.183192003921904,6.0,Manufactured goods
51,"Wool, animal hair, horsehair yarn and fabric thereof",2004,,,,,,,,,1.0312611339607425,6.0,Manufactured goods
52,Cotton,2004,,,,,,,,,0.23575114253463425,6.0,Manufactured goods
53,"Vegetable textile fibres nes, paper yarn, woven fabric",2004,,,,,,,,,0.6564644883808012,6.0,Manufactured goods
54,Manmade filaments,2004,,,,,,,,,1.5901692942029206,6.0,Manufactured goods
55,Manmade staple fibres,2004,,,,,,,,,1.2615819939088424,6.0,Manufactured goods
56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",2004,,,,,,,,,0.9668109446047805,6.0,Manufactured goods
57,Carpets and other textile floor coverings,2004,,,,,,,,,1.5369395053229185,6.0,Manufactured goods
58,"Special woven or tufted fabric, lace, tapestry etc",2004,,,,,,,,,1.4197563141349407,6.0,Manufactured goods
59,"Impregnated, coated or laminated textile fabric",2004,,,,,,,,,1.56145567258338,6.0,Manufactured goods
60,Knitted or crocheted fabric,2004,,,,,,,,,1.4950191064034042,6.0,Manufactured goods
61,"Articles of apparel, accessories, knit or crochet",2004,,,,,,,,,0.4002593417130695,8.0,Miscellaneous manufactured articles
62,"Articles of apparel, accessories, not knit or crochet",2004,,,,,,,,,0.4661180841263202,8.0,Miscellaneous manufactured articles
63,"Other made textile articles, sets, worn clothing etc",2004,,,,,,,,,0.7664106153325663,2.0,"Crude materials, inedible, except fuels"
64,"Footwear, gaiters and the like, parts thereof",2004,,,,,,,,,0.830871333551354,8.0,Miscellaneous manufactured articles
65,Headgear and parts thereof,2004,,,,,,,,,1.4148067918242535,8.0,Miscellaneous manufactured articles
66,"Umbrellas, walking-sticks, seat-sticks, whips, etc",2004,,,,,,,,,2.8194611122068767,8.0,Miscellaneous manufactured articles
67,"Bird skin, feathers, artificial flowers, human hair",2004,,,,,,,,,2.513251815860192,8.0,Miscellaneous manufactured articles
68,"Stone, plaster, cement, asbestos, mica, etc articles",2004,,,,,,,,,1.096889763005075,6.0,Manufactured goods
69,Ceramic products,2004,,,,,,,,,1.1308208664071888,6.0,Manufactured goods
70,Glass and glassware,2004,,,,,,,,,1.0893383067959168,6.0,Manufactured goods
71,"Pearls, precious stones, metals, coins, etc",2004,,,,,,,,,0.2266951553497452,9.0,Commodities and transactions not classified elsewhere
72,Iron and steel,2004,,,,,,,,,0.6926748711758719,6.0,Manufactured goods
73,Articles of iron or steel,2004,,,,,,,,,1.09013742262268,6.0,Manufactured goods
74,Copper and articles thereof,2004,,,,,,,,,0.6355806958849554,6.0,Manufactured goods
75,Nickel and articles thereof,2004,,,,,,,,,1.4829870061345518,6.0,Manufactured goods
76,Aluminium and articles thereof,2004,,,,,,,,,0.3262852500484887,6.0,Manufactured goods
78,Lead and articles thereof,2004,,,,,,,,,0.6754629120540935,6.0,Manufactured goods
79,Zinc and articles thereof,2004,,,,,,,,,0.780576979661915,6.0,Manufactured goods
80,Tin and articles thereof,2004,,,,,,,,,0.3821924735663828,6.0,Manufactured goods
81,"Other base metals, cermets, articles thereof",2004,,,,,,,,,1.1662470354198795,6.0,Manufactured goods
82,"Tools, implements, cutlery, etc of base metal",2004,,,,,,,,,1.6023126558875642,6.0,Manufactured goods
83,Miscellaneous articles of base metal,2004,,,,,,,,,1.5496750644567783,6.0,Manufactured goods
84,"Nuclear reactors, boilers, machinery, etc",2004,,,,,,,,,1.7428139507641482,7.0,Machinery and transport equipment
85,"Electrical, electronic equipment",2004,,,,,,,,,1.1268415927661928,7.0,Machinery and transport equipment
86,"Railway, tramway locomotives, rolling stock, equipment",2004,,,,,,,,,1.1443672618212053,7.0,Machinery and transport equipment
87,"Vehicles other than railway, tramway",2004,,,,,,,,,1.7040773935107458,7.0,Machinery and transport equipment
88,"Aircraft, spacecraft, and parts thereof",2004,,,,,,,,,1.9699303568134388,7.0,Machinery and transport equipment
89,"Ships, boats and other floating structures",2004,,,,,,,,,0.7498913626972444,7.0,Machinery and transport equipment
90,"Optical, photo, technical, medical, etc apparatus",2004,,,,,,,,,1.8064219837498965,8.0,Miscellaneous manufactured articles
91,Clocks and watches and parts thereof,2004,,,,,,,,,1.8676669639917591,8.0,Miscellaneous manufactured articles
92,"Musical instruments, parts and accessories",2004,,,,,,,,,1.8329227328929616,8.0,Miscellaneous manufactured articles
